ᎠᎦᏍᎬᏂᏓ,Left-handed. (ᎠᎦᏍᎬᏂᏓ)
ᏥᎦᏍᎬᏂᏓ,Left-handed. (ᎠᎦᏍᎬᏂᏓ)
ᎠᎦᏐᏗᎭ,going down hill. (ᎠᎦᏐᏗᎭ)
ᎦᎦᏐᏗᎭ,going down hill. (ᎠᎦᏐᏗᎭ)
ᎤᎦᏐᏔᏅᎢ,going down hill. (ᎠᎦᏐᏗᎭ)
ᎠᎦᏐᏗᏍᎪᎢ,going down hill. (ᎠᎦᏐᏗᎭ)
ᎭᎦᏐᏓ,going down hill. (ᎠᎦᏐᏗᎭ)
ᎤᎦᏐᏙᏗ,going down hill. (ᎠᎦᏐᏗᎭ)
ᎠᎦᏓ,Much. (ᎠᎦᏓ)
ᎠᎦᏔ,Eye ball. (ᎠᎦᏔ)
ᎠᎦᏔᎭ,knowing it. (ᎠᎦᏔᎭ)
ᏥᎦᏔᎭ,knowing it. (ᎠᎦᏔᎭ)
ᎠᎦᏔᎰᎢ,knowing it. (ᎠᎦᏔᎭ)
ᎠᎦᏔᎲᎠ,turning. (ᎠᎦᏔᎲᎠ)
ᎦᎦᏔᎲᎠ,turning. (ᎠᎦᏔᎲᎠ)
ᎤᎦᏔᎲᏒᎢ,turning. (ᎠᎦᏔᎲᎠ)
ᎠᎦᏔᎲᏍᎪᎢ,turning. (ᎠᎦᏔᎲᎠ)
ᎭᎦᏔᎲᎾ,turning. (ᎠᎦᏔᎲᎠ)
ᎤᎦᏔᎲᏍᏗ,turning. (ᎠᎦᏔᎲᎠ)
ᎠᎦᏖᎾ,Lace. (ᎠᎦᏖᎾ)
ᎠᎦᏘᏯ,waiting. (ᎠᎦᏘᏯ)
ᏥᎦᏘᏯ,waiting. (ᎠᎦᏘᏯ)
ᎤᎦᏘᏛᎢ,waiting. (ᎠᎦᏘᏯ)
ᎠᎦᏘᏲᎢ,waiting. (ᎠᎦᏘᏯ)
ᎯᎦᏘᏗ,waiting. (ᎠᎦᏘᏯ)
ᎤᎦᏘᏗᏍᏗ,waiting. (ᎠᎦᏘᏯ)
ᎠᎦᏙᎵ,Eye. (ᎠᎦᏙᎵ)
ᏗᎦᏙᎵ,Eye. (ᎠᎦᏙᎵ)
ᏥᎦᏙᎵ,Eye. (ᎠᎦᏙᎵ)
ᏗᏥᎦᏙᎵ,Eye. (ᎠᎦᏙᎵ)
ᎠᎦᏙᏍᏗᎭ,looking. (ᎠᎦᏙᏍᏗᎭ)
ᎦᎦᏙᏍᏗᎭ,looking. (ᎠᎦᏙᏍᏗᎭ)
ᎤᎦᏙᏍᏓᏅᎢ,looking. (ᎠᎦᏙᏍᏗᎭ)
ᎠᎦᏙᏍᏗᏍᎪᎢ,looking. (ᎠᎦᏙᏍᏗᎭ)
ᎭᎦᏙᏍᏓ,looking. (ᎠᎦᏙᏍᏗᎭ)
ᎤᎦᏙᏍᏙᏗ,looking. (ᎠᎦᏙᏍᏗᎭ)
ᎠᎦᏛᎲᏍᎦ,investigating. (ᎠᎦᏛᎲᏍᎦ)
ᎠᎩᎦᏛᎥᏍᎦ,investigating. (ᎠᎦᏛᎲᏍᎦ)
ᎤᎦᏛᏅᎢ,investigating. (ᎠᎦᏛᎲᏍᎦ)
ᎠᎦᏛᎲᏍᎪᎢ,investigating. (ᎠᎦᏛᎲᏍᎦ)
ᎯᎦᏛᎲᎦ,investigating. (ᎠᎦᏛᎲᏍᎦ)
ᎤᎦᏛᏗ,investigating. (ᎠᎦᏛᎲᏍᎦ)
ᎠᎦᏛᎴᎭ,going through.; passing grade. (ᎠᎦᏛᎴᎭ)
ᏥᎦᏛᎴᎭ,going through.; passing grade. (ᎠᎦᏛᎴᎭ)
ᎤᎦᏛᎴᏒᎢ,going through.; passing grade. (ᎠᎦᏛᎴᎭ)
ᎠᎦᏛᎴᏍᎪᎢ,going through.; passing grade. (ᎠᎦᏛᎴᎭ)
ᎯᎦᏛᎴᎯ,going through.; passing grade. (ᎠᎦᏛᎴᎭ)
ᎤᎦᏛᎴᏍᏗ,going through.; passing grade. (ᎠᎦᏛᎴᎭ)
ᎠᎦᏥᏅᎪᎦ,It is rusting. (ᎠᎦᏥᏅᎪᎦ)
ᎤᎦᏥᏅᎪᏨᎢ,It is rusting. (ᎠᎦᏥᏅᎪᎦ)
ᎠᎦᏥᏅᎪᎪᎢ,It is rusting. (ᎠᎦᏥᏅᎪᎦ)
ᏩᎦᏥᏅᎪᎡᏍᏗ,It is rusting. (ᎠᎦᏥᏅᎪᎦ)
ᎤᎦᏥᏅᎪᎢᏍᏗ,It is rusting. (ᎠᎦᏥᏅᎪᎦ)
ᎠᎦᏳᎳᏗ,Seine.; Net. (ᎠᎦᏳᎳᏗ)
ᎠᎦᏴᎵ,One thousand. (ᎠᎦᏴᎵ)
ᎠᎦᏴᎵᎨᎢ,"Woman, elderly. (ᎠᎦᏴᎵᎨᎢ)"
ᏥᎦᏴᎵᎨᎢ,"Woman, elderly. (ᎠᎦᏴᎵᎨᎢ)"
ᎠᎧᎯᏱᎠ,leaving something alive. (ᎠᎧᎯᏱᎠ)
ᏥᎧᎢᏱᎠ,leaving something alive. (ᎠᎧᎯᏱᎠ)
ᎤᎧᎯᏴᎢ,leaving something alive. (ᎠᎧᎯᏱᎠ)
ᎠᎧᎯᏱᏍᎪᎢ,leaving something alive. (ᎠᎧᎯᏱᎠ)
ᎯᎧᎯᏯ,leaving something alive. (ᎠᎧᎯᏱᎠ)
ᎤᎧᎯᏱᏍᏗ,leaving something alive. (ᎠᎧᎯᏱᎠ)
ᎠᎧᎲᎠ,pushing something alive aside.; clearing something alive away. (ᎠᎧᎲᎠ)
ᏥᎧᎥᎠ,pushing something alive aside.; clearing something alive away. (ᎠᎧᎲᎠ)
ᎤᎧᎲᏒᎢ,pushing something alive aside.; clearing something alive away. (ᎠᎧᎲᎠ)
ᎠᎧᎲᏍᎪᎢ,pushing something alive aside.; clearing something alive away. (ᎠᎧᎲᎠ)
ᎯᎧᎲᎾ,pushing something alive aside.; clearing something alive away. (ᎠᎧᎲᎠ)
ᎤᎧᎲᏍᏗ,pushing something alive aside.; clearing something alive away. (ᎠᎧᎲᎠ)
ᎠᎧᎲᎠ,moving something solid. (ᎠᎧᎲᎠ)
ᏥᎧᎥᎠ,moving something solid. (ᎠᎧᎲᎠ)
ᎤᎧᎲᏒᎢ,moving something solid. (ᎠᎧᎲᎠ)
ᎠᎧᎲᏍᎪᎢ,moving something solid. (ᎠᎧᎲᎠ)
ᎯᎧᎲᎾ,moving something solid. (ᎠᎧᎲᎠ)
ᎤᎧᎲᏍᏗ,moving something solid. (ᎠᎧᎲᎠ)
ᎠᎧᎲᎠ,moving something alive. (ᎠᎧᎲᎠ)
ᏥᏯᎧᎥᎠ,moving something alive. (ᎠᎧᎲᎠ)
ᎤᎧᎲᏒᎢ,moving something alive. (ᎠᎧᎲᎠ)
ᎠᎧᎲᏍᎪᎢ,moving something alive. (ᎠᎧᎲᎠ)
ᎯᏯᎧᎥᎾ,moving something alive. (ᎠᎧᎲᎠ)
ᎤᎧᎲᏍᏗ,moving something alive. (ᎠᎧᎲᎠ)
ᎠᎧᎵᎢᎭ,filling. (ᎠᎧᎵᎢᎭ)
ᏥᎧᎵᎢᎭ,filling. (ᎠᎧᎵᎢᎭ)
ᎤᎧᎵᎸᎢ,filling. (ᎠᎧᎵᎢᎭ)
ᎠᎧᎵᎢᎰᎢ,filling. (ᎠᎧᎵᎢᎭ)
ᎯᎧᎵᏣ,filling. (ᎠᎧᎵᎢᎭ)
ᎤᎧᎵᎢᏍᏗ,filling. (ᎠᎧᎵᎢᎭ)
ᎠᎧᏁᎭ,giving something alive to him. (ᎠᎧᏁᎭ)
ᏥᎧᏁᎠ,giving something alive to him. (ᎠᎧᏁᎭ)
ᎤᎧᏁᎸᎢ,giving something alive to him. (ᎠᎧᏁᎭ)
ᎠᎧᏁᎰᎢ,giving something alive to him. (ᎠᎧᏁᎭ)
ᎯᎧᎥᏍᏗ,giving something alive to him. (ᎠᎧᏁᎭ)
ᎤᎧᏁᏗ,giving something alive to him. (ᎠᎧᏁᎭ)
ᎠᎧᏁᎵ,taking something alive to him. (ᎠᎧᏁᎵ)
ᏥᎧᏁᎵ,taking something alive to him. (ᎠᎧᏁᎵ)
ᎤᎧᏁᎸᎢ,taking something alive to him. (ᎠᎧᏁᎵ)
ᎠᎧᏁᎵᏐᎢ,taking something alive to him. (ᎠᎧᏁᎵ)
ᎯᎧᏁᎷᎦ,taking something alive to him. (ᎠᎧᏁᎵ)
ᎤᎧᏁᎵᏗ,taking something alive to him. (ᎠᎧᏁᎵ)
ᎠᎧᏂ,returning an animal. (ᎠᎧᏂ)
ᏥᎦᏂ,returning an animal. (ᎠᎧᏂ)
ᎤᎧᏁᏒᎢ,returning an animal. (ᎠᎧᏂ)
ᎠᎧᏂᏐᎢ,returning an animal. (ᎠᎧᏂ)
ᎯᎧᏄᎦ,returning an animal. (ᎠᎧᏂ)
ᎤᎧᏅᏍᏗ,returning an animal. (ᎠᎧᏂ)
ᎠᎧᏅᎢ,Eye. (ᎠᎧᏅᎢ)
ᏓᎧᏅᎢ,Eye. (ᎠᎧᏅᎢ)
ᏥᎧᏅᎢ,Eye. (ᎠᎧᏅᎢ)
ᏕᏥᎧᏅᎢ,Eye. (ᎠᎧᏅᎢ)
ᎠᎧᏆᎸᏂᎭ,slapping it. (ᎠᎧᏆᎸᏂᎭ)
ᏥᎦᏆᎸᏂᎠ,slapping it. (ᎠᎧᏆᎸᏂᎭ)
ᎤᎧᏆᎸᏂᎸᎢ,slapping it. (ᎠᎧᏆᎸᏂᎭ)
ᎠᎧᏆᎸᏂᎰᎢ,slapping it. (ᎠᎧᏆᎸᏂᎭ)
ᎯᎧᏆᎸᏣ,slapping it. (ᎠᎧᏆᎸᏂᎭ)
ᎤᎧᏆᎸᏂᏍᏗ,slapping it. (ᎠᎧᏆᎸᏂᎭ)
ᎠᎧᏍᎨᏂ,Hip. (ᎠᎧᏍᎨᏂ)
ᏗᎧᏍᎨᏂ,Hip. (ᎠᎧᏍᎨᏂ)
ᏥᎧᏍᎨᏂ,Hip. (ᎠᎧᏍᎨᏂ)
ᏗᏥᎧᏍᎨᏂ,Hip. (ᎠᎧᏍᎨᏂ)
ᎠᎧᏎᏍᏗᎭ,watching. (ᎠᎧᏎᏍᏗᎭ)
ᎦᎧᏎᏍᏗᎭ,watching. (ᎠᎧᏎᏍᏗᎭ)
ᎤᎧᏎᏍᏓᏅᎢ,watching. (ᎠᎧᏎᏍᏗᎭ)
ᎠᎧᏎᏍᏗᏍᎪᎢ,watching. (ᎠᎧᏎᏍᏗᎭ)
ᎭᎧᏎᏍᏓ,watching. (ᎠᎧᏎᏍᏗᎭ)
ᎤᎧᏎᏍᏙᏗ,watching. (ᎠᎧᏎᏍᏗᎭ)
ᎠᎧᏘᎭ,peeking. (ᎠᎧᏘᎭ)
ᎦᎧᏗᎭ,peeking. (ᎠᎧᏘᎭ)
ᎤᎧᏔᏅᎢ,peeking. (ᎠᎧᏘᎭ)
ᎠᎧᏘᏍᎪᎢ,peeking. (ᎠᎧᏘᎭ)
ᎭᎧᏔ,peeking. (ᎠᎧᏘᎭ)
ᎤᎧᏙᏗ,peeking. (ᎠᎧᏘᎭ)
ᎠᎧᏲᏍᎦ,drying out. (ᎠᎧᏲᏍᎦ)
ᏥᎧᏲᏍᎦ,drying out. (ᎠᎧᏲᏍᎦ)
ᎤᎧᏲᏒᎢ,drying out. (ᎠᎧᏲᏍᎦ)
ᎠᎧᏲᏍᎪᎢ,drying out. (ᎠᎧᏲᏍᎦ)
ᎯᎧᏲᎯ,drying out. (ᎠᎧᏲᏍᎦ)
ᎤᎧᏲᎯᏍᏗ,drying out. (ᎠᎧᏲᏍᎦ)
ᎠᎧᏲᏗᎭ,drying it. (ᎠᎧᏲᏗᎭ)
ᏥᎧᏲᏗᎭ,drying it. (ᎠᎧᏲᏗᎭ)
ᎤᎧᏲᏔᏅᎢ,drying it. (ᎠᎧᏲᏗᎭ)
ᎠᎧᏲᏗᏍᎪᎢ,drying it. (ᎠᎧᏲᏗᎭ)
ᎯᎧᏲᏓ,drying it. (ᎠᎧᏲᏗᎭ)
ᎤᎧᏲᏙᏗ,drying it. (ᎠᎧᏲᏗᎭ)
ᎠᎧᏲᏗᎭ,drying it out.; preserving it. (ᎠᎧᏲᏗᎭ)
ᏥᎧᏲᏗᎭ,drying it out.; preserving it. (ᎠᎧᏲᏗᎭ)
ᎤᎧᏲᏔᏅᎢ,drying it out.; preserving it. (ᎠᎧᏲᏗᎭ)
ᎠᎧᏲᏗᏍᎪᎢ,drying it out.; preserving it. (ᎠᎧᏲᏗᎭ)
ᎯᎧᏲᏓ,drying it out.; preserving it. (ᎠᎧᏲᏗᎭ)
ᎤᎧᏲᏙᏗ,drying it out.; preserving it. (ᎠᎧᏲᏗᎭ)
ᎠᎨᎯ,chasing. (ᎠᎨᎯ)
ᏥᎨᎯ,chasing. (ᎠᎨᎯ)
ᎤᎨᎮᏒᎢ,chasing. (ᎠᎨᎯ)
ᎠᎨᏐᎢ,chasing. (ᎠᎨᎯ)
ᎯᎨᎱᎦ,chasing. (ᎠᎨᎯ)
ᎤᎨᎲᏍᏗ,chasing. (ᎠᎨᎯ)
ᎠᎨᏯ,flowing. (ᎠᎨᏯ)
ᏥᎨᏯ,flowing. (ᎠᎨᏯ)
ᎤᎨᏴᏒᎢ,flowing. (ᎠᎨᏯ)
ᎠᎨᏲᎢ,flowing. (ᎠᎨᏯ)
ᎯᎨᏯ,flowing. (ᎠᎨᏯ)
ᎤᎨᏴᏍᏗ,flowing. (ᎠᎨᏯ)
ᎠᎨᏯ,Woman. (ᎠᎨᏯ)
ᏥᎨᏯ,Woman. (ᎠᎨᏯ)
ᎠᎨᏯᏗᎭ,refusing to give him. (ᎠᎨᏯᏗᎭ)
ᏥᎨᏯᏗᎭ,refusing to give him. (ᎠᎨᏯᏗᎭ)
ᎤᎨᏯᏔᏅᎢ,refusing to give him. (ᎠᎨᏯᏗᎭ)
ᎠᎨᏯᏗᏍᎪᎢ,refusing to give him. (ᎠᎨᏯᏗᎭ)
ᎯᎨᏯᏓ,refusing to give him. (ᎠᎨᏯᏗᎭ)
ᎤᎨᏯᏙᏗ,refusing to give him. (ᎠᎨᏯᏗᎭ)
ᎠᎩᎠ,picking up something solid.; getting.; obtaining. (ᎠᎩᎠ)
ᏥᎩᎠ,picking up something solid.; getting.; obtaining. (ᎠᎩᎠ)
ᎤᎩᏒᎢ,picking up something solid.; getting.; obtaining. (ᎠᎩᎠ)
ᎠᎩᏍᎪᎢ,picking up something solid.; getting.; obtaining. (ᎠᎩᎠ)
ᎯᎩ,picking up something solid.; getting.; obtaining. (ᎠᎩᎠ)
ᎤᎩᏍᏗ,picking up something solid.; getting.; obtaining. (ᎠᎩᎠ)
ᎠᎩᎠ,eating something solid. (ᎠᎩᎠ)
ᏥᎩᎠ,eating something solid. (ᎠᎩᎠ)
ᎤᎬᎢ,eating something solid. (ᎠᎩᎠ)
ᎠᎩᏍᎪᎢ,eating something solid. (ᎠᎩᎠ)
ᎯᎦ,eating something solid. (ᎠᎩᎠ)
ᎤᎩᏍᏗ,eating something solid. (ᎠᎩᎠ)
ᎠᎩᎡᎭ,taking something solid from him. (ᎠᎩᎡᎭ)
ᏥᎩᎡᎠ,taking something solid from him. (ᎠᎩᎡᎭ)
ᎤᎩᎡᎸᎢ,taking something solid from him. (ᎠᎩᎡᎭ)
ᎠᎩᎡᎰᎢ,taking something solid from him. (ᎠᎩᎡᎭ)
ᎯᎩᎢ,taking something solid from him. (ᎠᎩᎡᎭ)
ᎤᎩᎡᏗ,taking something solid from him. (ᎠᎩᎡᎭ)
ᎠᎩᎵᎩᎠ,removing an animal from rsur. (ᎠᎩᎵᎩᎠ)
ᏥᎩᎵᎩᎠ,removing an animal from rsur. (ᎠᎩᎵᎩᎠ)
ᎤᎩᎵᎩᏒᎢ,removing an animal from rsur. (ᎠᎩᎵᎩᎠ)
ᎠᎩᎵᎩᏍᎪᎢ,removing an animal from rsur. (ᎠᎩᎵᎩᎠ)
ᎯᎩᎵᎩ,removing an animal from rsur. (ᎠᎩᎵᎩᎠ)
ᎤᎩᎵᎩᏍᏗ,removing an animal from rsur. (ᎠᎩᎵᎩᎠ)
ᎠᎩᎵᏲᎦ,suffering. (ᎠᎩᎵᏲᎦ)
ᏥᎩᎵᏲᎦ,suffering. (ᎠᎩᎵᏲᎦ)
ᎤᎩᎵᏲᏨᎢ,suffering. (ᎠᎩᎵᏲᎦ)
ᎠᎩᎵᏲᎪᎢ,suffering. (ᎠᎩᎵᏲᎦ)
ᎯᎩᎵᏲᎩ,suffering. (ᎠᎩᎵᏲᎦ)
ᎤᎩᎵᏲᎢᏍᏗ,suffering. (ᎠᎩᎵᏲᎦ)
ᎠᎩᎸᎥᏍᎦ,getting onto it.; getting into it.; mounting it. (ᎠᎩᎸᎥᏍᎦ)
ᎦᎩᎸᎥᏍᎦ,getting onto it.; getting into it.; mounting it. (ᎠᎩᎸᎥᏍᎦ)
ᎤᎩᎸᏅᎢ,getting onto it.; getting into it.; mounting it. (ᎠᎩᎸᎥᏍᎦ)
ᎠᎩᎸᎥᏍᎪᎢ,getting onto it.; getting into it.; mounting it. (ᎠᎩᎸᎥᏍᎦ)
ᎭᎩᎸᎥᎦ,getting onto it.; getting into it.; mounting it. (ᎠᎩᎸᎥᏍᎦ)
ᎤᎩᎸᏗ,getting onto it.; getting into it.; mounting it. (ᎠᎩᎸᎥᏍᎦ)
ᎠᎩᏍᎦ,swallowing. (ᎠᎩᏍᎦ)
ᏥᎩᏍᎦ,swallowing. (ᎠᎩᏍᎦ)
ᎤᎩᏒᎢ,swallowing. (ᎠᎩᏍᎦ)
ᎠᎩᏍᎪᎢ,swallowing. (ᎠᎩᏍᎦ)
ᎯᎩᎯ,swallowing. (ᎠᎩᏍᎦ)
ᎤᎩᎯᏍᏗ,swallowing. (ᎠᎩᏍᎦ)
ᎠᎩᏍᏙᎠ,chewing. (ᎠᎩᏍᏙᎠ)
ᏥᎩᏍᏙᎠ,chewing. (ᎠᎩᏍᏙᎠ)
ᎤᎩᏍᏙᎥᎢ,chewing. (ᎠᎩᏍᏙᎠ)
ᎠᎩᏍᏙᏍᎪᎢ,chewing. (ᎠᎩᏍᏙᎠ)
ᎯᎩᏍᏙᏣ,chewing. (ᎠᎩᏍᏙᎠ)
ᎤᎩᏍᏙᏍᏗ,chewing. (ᎠᎩᏍᏙᎠ)
ᎠᎩᏏ,fetching something solid. (ᎠᎩᏏ)
ᏥᎩᏏ,fetching something solid. (ᎠᎩᏏ)
ᎤᎩᏎᏒᎢ,fetching something solid. (ᎠᎩᏏ)
ᎠᎩᏎᎪᎢ,fetching something solid. (ᎠᎩᏏ)
ᎯᎩᏑᎦ,fetching something solid. (ᎠᎩᏏ)
ᎤᎩᏒᏍᏗ,fetching something solid. (ᎠᎩᏏ)
ᎠᎩᏯᎶᏘᎭ,Overeat. (ᎠᎩᏯᎶᏘᎭ)
ᎠᎪᎲᏍᎦ,It is burning. (ᎠᎪᎲᏍᎦ)
ᎤᎪᏅᎢ,It is burning. (ᎠᎪᎲᏍᎦ)
ᎠᎪᎲᏍᎪᎢ,It is burning. (ᎠᎪᎲᏍᎦ)
ᏩᎪᎲᎦ,It is burning. (ᎠᎪᎲᏍᎦ)
ᎤᎪᎲᏍᏗ,It is burning. (ᎠᎪᎲᏍᎦ)
ᎠᎪᎲᏍᎦ,It is burning up. (ᎠᎪᎲᏍᎦ)
ᎤᎪᏅᎢ,It is burning up. (ᎠᎪᎲᏍᎦ)
ᎠᎪᎲᏍᎪᎢ,It is burning up. (ᎠᎪᎲᏍᎦ)
ᏩᎪᎾ,It is burning up. (ᎠᎪᎲᏍᎦ)
ᎤᎪᎲᏍᏗ,It is burning up. (ᎠᎪᎲᏍᎦ)
ᎠᎪᎲᏍᏗᎭ,burning it. (ᎠᎪᎲᏍᏗᎭ)
ᎦᎪᎥᏍᏗᎭ,burning it. (ᎠᎪᎲᏍᏗᎭ)
ᎤᎪᎲᏍᏓᏅᎢ,burning it. (ᎠᎪᎲᏍᏗᎭ)
ᎠᎪᎲᏍᏗᏍᎪᎢ,burning it. (ᎠᎪᎲᏍᏗᎭ)
ᎭᎪᎲᏍᏓ,burning it. (ᎠᎪᎲᏍᏗᎭ)
ᎤᎪᎲᏍᏚᏗ,burning it. (ᎠᎪᎲᏍᏗᎭ)
ᎠᎪᎵᏰᎠ,reading.; studying.; examining. (ᎠᎪᎵᏰᎠ)
ᏥᎪᎵᏰᎠ,reading.; studying.; examining. (ᎠᎪᎵᏰᎠ)
ᎤᎪᎵᏰᎥᎢ,reading.; studying.; examining. (ᎠᎪᎵᏰᎠ)
ᎠᎪᎵᏰᏍᎪᎢ,reading.; studying.; examining. (ᎠᎪᎵᏰᎠ)
ᎯᎪᎵᏯ,reading.; studying.; examining. (ᎠᎪᎵᏰᎠ)
ᎤᎪᎵᏰᏗ,reading.; studying.; examining. (ᎠᎪᎵᏰᎠ)
ᎠᎪᎸᎠ,going then turning and coming back. (ᎠᎪᎸᎠ)
ᎦᎪᎸᎠ,going then turning and coming back. (ᎠᎪᎸᎠ)
ᎤᎪᎸᏒᎢ,going then turning and coming back. (ᎠᎪᎸᎠ)
ᎠᎪᎸᏍᎪᎢ,going then turning and coming back. (ᎠᎪᎸᎠ)
ᎭᎪᎸᎾ,going then turning and coming back. (ᎠᎪᎸᎠ)
ᎤᎪᎸᏍᏗ,going then turning and coming back. (ᎠᎪᎸᎠ)
ᎠᎪᎸᎠ,turning it around. (ᎠᎪᎸᎠ)
ᏥᎪᎸᎠ,turning it around. (ᎠᎪᎸᎠ)
ᎤᎪᎸᏒᎢ,turning it around. (ᎠᎪᎸᎠ)
ᎠᎪᎸᏍᎪᎢ,turning it around. (ᎠᎪᎸᎠ)
ᎯᎪᎸᎾ,turning it around. (ᎠᎪᎸᎠ)
ᎤᎪᎸᏍᏗ,turning it around. (ᎠᎪᎸᎠ)
ᎠᎪᎾ,Starvation. (ᎠᎪᎾ)
ᎠᎪᏍᎩᏍᏗᎭ,elbowing. (ᎠᎪᏍᎩᏍᏗᎭ)
ᏥᏯᎪᏍᎩᏍᏗᎭ,elbowing. (ᎠᎪᏍᎩᏍᏗᎭ)
ᎤᎪᏍᎩᏍᏓᏅᎢ,elbowing. (ᎠᎪᏍᎩᏍᏗᎭ)
ᎠᎪᏍᎩᏍᏗᏍᎪᎢ,elbowing. (ᎠᎪᏍᎩᏍᏗᎭ)
ᎯᏯᎪᏍᎩᏍᏓ,elbowing. (ᎠᎪᏍᎩᏍᏗᎭ)
ᎤᎪᏍᎩᏗ,elbowing. (ᎠᎪᏍᎩᏍᏗᎭ)
ᎠᎪᏍᏓᎩᏍᏗ,Lettuce.; Genus: L. Sativa. (ᎠᎪᏍᏓᎩᏍᏗ)
ᎠᎪᏍᏗ,Raw.; Unripe. (ᎠᎪᏍᏗ)
ᎠᎪᏍᏚᎩᏍᏗ,Branch lettuce.; Genus: Saxifraga Micranthidifolia. (ᎠᎪᏍᏚᎩᏍᏗ)
ᎠᎪᏕᎯ,Marsh hawk.; Genus: Cirus Hudsonius. (ᎠᎪᏕᎯ)
ᎠᎪᏛᎥᏍᎦ,sprinkling.; sifting flour. (ᎠᎪᏛᎥᏍᎦ)
ᏥᎪᏛᎥᏍᎦ,sprinkling.; sifting flour. (ᎠᎪᏛᎥᏍᎦ)
ᎤᎪᏛᎤᏅᎢ,sprinkling.; sifting flour. (ᎠᎪᏛᎥᏍᎦ)
ᎠᎪᏛᎥᏍᎪᎢ,sprinkling.; sifting flour. (ᎠᎪᏛᎥᏍᎦ)
ᎯᎪᏛᎥᎦ,sprinkling.; sifting flour. (ᎠᎪᏛᎥᏍᎦ)
ᎤᎪᏛᏗ,sprinkling.; sifting flour. (ᎠᎪᏛᎥᏍᎦ)
ᎠᎪᏩᏘᎭ,seeing. (ᎠᎪᏩᏘᎭ)
ᏥᎪᏩᏘᎭ,seeing. (ᎠᎪᏩᏘᎭ)
ᎤᎪᏩᏛᎲᎢ,seeing. (ᎠᎪᏩᏘᎭ)
ᎠᎪᏩᏘᏍᎪᎢ,seeing. (ᎠᎪᏩᏘᎭ)
ᎯᎪᏩᏔ,seeing. (ᎠᎪᏩᏘᎭ)
ᎤᎪᏩᏛᏗ,seeing. (ᎠᎪᏩᏘᎭ)
ᎠᎪᏮ,Sand piper.; Genus: Oxyechus Vociferus. (ᎠᎪᏮ)
ᎠᎫᎩᎠ,taking liquid from liquid. (ᎠᎫᎩᎠ)
ᏥᎫᎩᎠ,taking liquid from liquid. (ᎠᎫᎩᎠ)
ᎤᎫᎩᏒᎢ,taking liquid from liquid. (ᎠᎫᎩᎠ)
ᎠᎫᎩᏍᎪᎢ,taking liquid from liquid. (ᎠᎫᎩᎠ)
ᎯᎫᎩ,taking liquid from liquid. (ᎠᎫᎩᎠ)
ᎤᎫᎩᏍᏗ,taking liquid from liquid. (ᎠᎫᎩᎠ)
ᎠᎫᎩᎠ,removing something liquid from a container. (ᎠᎫᎩᎠ)
ᏥᎫᎩᎠ,removing something liquid from a container. (ᎠᎫᎩᎠ)
ᎤᎫᎩᏒᎢ,removing something liquid from a container. (ᎠᎫᎩᎠ)
