ᎤᎦᎵᎢᏍᏗ,cutting off something flexible. (ᎠᎦᎵᏍᎦ) [raven]
ᎠᎦᎾᏬᎯᏍᏗ,Heater. (ᎠᎦᎾᏬᎯᏍᏗ) [raven]
ᎠᎦᏁᏍᏗ,Button. (ᎠᎦᏁᏍᏗ) [raven]
ᎠᎦᏍᎩ,Rain. (ᎠᎦᏍᎩ) [raven]
ᎠᎦᏍᎬᏂᏓ,Left-handed. (ᎠᎦᏍᎬᏂᏓ) [raven]
ᏥᎦᏍᎬᏂᏓ,Left-handed. (ᎠᎦᏍᎬᏂᏓ) [raven]
ᎠᎦᏐᏗᎭ,going down hill. (ᎠᎦᏐᏗᎭ) [raven]
ᎦᎦᏐᏗᎭ,going down hill. (ᎠᎦᏐᏗᎭ) [raven]
ᎤᎦᏐᏔᏅᎢ,going down hill. (ᎠᎦᏐᏗᎭ) [raven]
ᎠᎦᏐᏗᏍᎪᎢ,going down hill. (ᎠᎦᏐᏗᎭ) [raven]
ᎭᎦᏐᏓ,going down hill. (ᎠᎦᏐᏗᎭ) [raven]
ᎤᎦᏐᏙᏗ,going down hill. (ᎠᎦᏐᏗᎭ) [raven]
ᎠᎦᏓ,Much. (ᎠᎦᏓ) [raven]
ᎠᎦᏔ,Eye ball. (ᎠᎦᏔ) [raven]
ᎠᎦᏔᎭ,knowing it. (ᎠᎦᏔᎭ) [raven]
ᏥᎦᏔᎭ,knowing it. (ᎠᎦᏔᎭ) [raven]
ᎠᎦᏔᎰᎢ,knowing it. (ᎠᎦᏔᎭ) [raven]
ᎠᎦᏔᎲᎠ,turning. (ᎠᎦᏔᎲᎠ) [raven]
ᎦᎦᏔᎲᎠ,turning. (ᎠᎦᏔᎲᎠ) [raven]
ᎤᎦᏔᎲᏒᎢ,turning. (ᎠᎦᏔᎲᎠ) [raven]
ᎠᎦᏔᎲᏍᎪᎢ,turning. (ᎠᎦᏔᎲᎠ) [raven]
ᎭᎦᏔᎲᎾ,turning. (ᎠᎦᏔᎲᎠ) [raven]
ᎤᎦᏔᎲᏍᏗ,turning. (ᎠᎦᏔᎲᎠ) [raven]
ᎠᎦᏖᎾ,Lace. (ᎠᎦᏖᎾ) [raven]
ᎠᎦᏘᏯ,waiting. (ᎠᎦᏘᏯ) [raven]
ᏥᎦᏘᏯ,waiting. (ᎠᎦᏘᏯ) [raven]
ᎤᎦᏘᏛᎢ,waiting. (ᎠᎦᏘᏯ) [raven]
ᎠᎦᏘᏲᎢ,waiting. (ᎠᎦᏘᏯ) [raven]
ᎯᎦᏘᏗ,waiting. (ᎠᎦᏘᏯ) [raven]
ᎤᎦᏘᏗᏍᏗ,waiting. (ᎠᎦᏘᏯ) [raven]
ᎠᎦᏙᎵ,Eye. (ᎠᎦᏙᎵ) [raven]
ᏗᎦᏙᎵ,Eye. (ᎠᎦᏙᎵ) [raven]
ᏥᎦᏙᎵ,Eye. (ᎠᎦᏙᎵ) [raven]
ᏗᏥᎦᏙᎵ,Eye. (ᎠᎦᏙᎵ) [raven]
ᎠᎦᏙᏍᏗᎭ,looking. (ᎠᎦᏙᏍᏗᎭ) [raven]
ᎦᎦᏙᏍᏗᎭ,looking. (ᎠᎦᏙᏍᏗᎭ) [raven]
ᎤᎦᏙᏍᏓᏅᎢ,looking. (ᎠᎦᏙᏍᏗᎭ) [raven]
ᎠᎦᏙᏍᏗᏍᎪᎢ,looking. (ᎠᎦᏙᏍᏗᎭ) [raven]
ᎭᎦᏙᏍᏓ,looking. (ᎠᎦᏙᏍᏗᎭ) [raven]
ᎤᎦᏙᏍᏙᏗ,looking. (ᎠᎦᏙᏍᏗᎭ) [raven]
ᎠᎦᏛᎲᏍᎦ,investigating. (ᎠᎦᏛᎲᏍᎦ) [raven]
ᎠᎩᎦᏛᎥᏍᎦ,investigating. (ᎠᎦᏛᎲᏍᎦ) [raven]
ᎤᎦᏛᏅᎢ,investigating. (ᎠᎦᏛᎲᏍᎦ) [raven]
ᎠᎦᏛᎲᏍᎪᎢ,investigating. (ᎠᎦᏛᎲᏍᎦ) [raven]
ᎯᎦᏛᎲᎦ,investigating. (ᎠᎦᏛᎲᏍᎦ) [raven]
ᎤᎦᏛᏗ,investigating. (ᎠᎦᏛᎲᏍᎦ) [raven]
ᎠᎦᏛᎴᎭ,going through.; passing grade. (ᎠᎦᏛᎴᎭ) [raven]
ᏥᎦᏛᎴᎭ,going through.; passing grade. (ᎠᎦᏛᎴᎭ) [raven]
ᎤᎦᏛᎴᏒᎢ,going through.; passing grade. (ᎠᎦᏛᎴᎭ) [raven]
ᎠᎦᏛᎴᏍᎪᎢ,going through.; passing grade. (ᎠᎦᏛᎴᎭ) [raven]
ᎯᎦᏛᎴᎯ,going through.; passing grade. (ᎠᎦᏛᎴᎭ) [raven]
ᎤᎦᏛᎴᏍᏗ,going through.; passing grade. (ᎠᎦᏛᎴᎭ) [raven]
ᎠᎦᏥᏅᎪᎦ,It is rusting. (ᎠᎦᏥᏅᎪᎦ) [raven]
ᎤᎦᏥᏅᎪᏨᎢ,It is rusting. (ᎠᎦᏥᏅᎪᎦ) [raven]
ᎠᎦᏥᏅᎪᎪᎢ,It is rusting. (ᎠᎦᏥᏅᎪᎦ) [raven]
ᏩᎦᏥᏅᎪᎡᏍᏗ,It is rusting. (ᎠᎦᏥᏅᎪᎦ) [raven]
ᎤᎦᏥᏅᎪᎢᏍᏗ,It is rusting. (ᎠᎦᏥᏅᎪᎦ) [raven]
ᎠᎦᏳᎳᏗ,Seine.; Net. (ᎠᎦᏳᎳᏗ) [raven]
ᎠᎦᏴᎵ,One thousand. (ᎠᎦᏴᎵ) [raven]
ᎠᎦᏴᎵᎨᎢ,"Woman, elderly. (ᎠᎦᏴᎵᎨᎢ) [raven]"
ᏥᎦᏴᎵᎨᎢ,"Woman, elderly. (ᎠᎦᏴᎵᎨᎢ) [raven]"
ᎠᎧᎯᏱᎠ,leaving something alive. (ᎠᎧᎯᏱᎠ) [raven]
ᏥᎧᎢᏱᎠ,leaving something alive. (ᎠᎧᎯᏱᎠ) [raven]
ᎤᎧᎯᏴᎢ,leaving something alive. (ᎠᎧᎯᏱᎠ) [raven]
ᎠᎧᎯᏱᏍᎪᎢ,leaving something alive. (ᎠᎧᎯᏱᎠ) [raven]
ᎯᎧᎯᏯ,leaving something alive. (ᎠᎧᎯᏱᎠ) [raven]
ᎤᎧᎯᏱᏍᏗ,leaving something alive. (ᎠᎧᎯᏱᎠ) [raven]
ᎠᎧᎲᎠ,pushing something alive aside.; clearing something alive away. (ᎠᎧᎲᎠ) [raven]
ᏥᎧᎥᎠ,pushing something alive aside.; clearing something alive away. (ᎠᎧᎲᎠ) [raven]
ᎤᎧᎲᏒᎢ,pushing something alive aside.; clearing something alive away. (ᎠᎧᎲᎠ) [raven]
ᎠᎧᎲᏍᎪᎢ,pushing something alive aside.; clearing something alive away. (ᎠᎧᎲᎠ) [raven]
ᎯᎧᎲᎾ,pushing something alive aside.; clearing something alive away. (ᎠᎧᎲᎠ) [raven]
ᎤᎧᎲᏍᏗ,pushing something alive aside.; clearing something alive away. (ᎠᎧᎲᎠ) [raven]
ᎠᎧᎲᎠ,moving something solid. (ᎠᎧᎲᎠ) [raven]
ᏥᎧᎥᎠ,moving something solid. (ᎠᎧᎲᎠ) [raven]
ᎤᎧᎲᏒᎢ,moving something solid. (ᎠᎧᎲᎠ) [raven]
ᎠᎧᎲᏍᎪᎢ,moving something solid. (ᎠᎧᎲᎠ) [raven]
ᎯᎧᎲᎾ,moving something solid. (ᎠᎧᎲᎠ) [raven]
ᎤᎧᎲᏍᏗ,moving something solid. (ᎠᎧᎲᎠ) [raven]
ᎠᎧᎲᎠ,moving something alive. (ᎠᎧᎲᎠ) [raven]
ᏥᏯᎧᎥᎠ,moving something alive. (ᎠᎧᎲᎠ) [raven]
ᎤᎧᎲᏒᎢ,moving something alive. (ᎠᎧᎲᎠ) [raven]
ᎠᎧᎲᏍᎪᎢ,moving something alive. (ᎠᎧᎲᎠ) [raven]
ᎯᏯᎧᎥᎾ,moving something alive. (ᎠᎧᎲᎠ) [raven]
ᎤᎧᎲᏍᏗ,moving something alive. (ᎠᎧᎲᎠ) [raven]
ᎠᎧᎵᎢᎭ,filling. (ᎠᎧᎵᎢᎭ) [raven]
ᏥᎧᎵᎢᎭ,filling. (ᎠᎧᎵᎢᎭ) [raven]
ᎤᎧᎵᎸᎢ,filling. (ᎠᎧᎵᎢᎭ) [raven]
ᎠᎧᎵᎢᎰᎢ,filling. (ᎠᎧᎵᎢᎭ) [raven]
ᎯᎧᎵᏣ,filling. (ᎠᎧᎵᎢᎭ) [raven]
ᎤᎧᎵᎢᏍᏗ,filling. (ᎠᎧᎵᎢᎭ) [raven]
ᎠᎧᏁᎭ,giving something alive to him. (ᎠᎧᏁᎭ) [raven]
ᏥᎧᏁᎠ,giving something alive to him. (ᎠᎧᏁᎭ) [raven]
ᎤᎧᏁᎸᎢ,giving something alive to him. (ᎠᎧᏁᎭ) [raven]
ᎠᎧᏁᎰᎢ,giving something alive to him. (ᎠᎧᏁᎭ) [raven]
ᎯᎧᎥᏍᏗ,giving something alive to him. (ᎠᎧᏁᎭ) [raven]
ᎤᎧᏁᏗ,giving something alive to him. (ᎠᎧᏁᎭ) [raven]
ᎠᎧᏁᎵ,taking something alive to him. (ᎠᎧᏁᎵ) [raven]
ᏥᎧᏁᎵ,taking something alive to him. (ᎠᎧᏁᎵ) [raven]
ᎤᎧᏁᎸᎢ,taking something alive to him. (ᎠᎧᏁᎵ) [raven]
ᎠᎧᏁᎵᏐᎢ,taking something alive to him. (ᎠᎧᏁᎵ) [raven]
ᎯᎧᏁᎷᎦ,taking something alive to him. (ᎠᎧᏁᎵ) [raven]
ᎤᎧᏁᎵᏗ,taking something alive to him. (ᎠᎧᏁᎵ) [raven]
ᎠᎧᏂ,returning an animal. (ᎠᎧᏂ) [raven]
ᏥᎦᏂ,returning an animal. (ᎠᎧᏂ) [raven]
ᎤᎧᏁᏒᎢ,returning an animal. (ᎠᎧᏂ) [raven]
ᎠᎧᏂᏐᎢ,returning an animal. (ᎠᎧᏂ) [raven]
ᎯᎧᏄᎦ,returning an animal. (ᎠᎧᏂ) [raven]
ᎤᎧᏅᏍᏗ,returning an animal. (ᎠᎧᏂ) [raven]
ᎠᎧᏅᎢ,Eye. (ᎠᎧᏅᎢ) [raven]
ᏓᎧᏅᎢ,Eye. (ᎠᎧᏅᎢ) [raven]
ᏥᎧᏅᎢ,Eye. (ᎠᎧᏅᎢ) [raven]
ᏕᏥᎧᏅᎢ,Eye. (ᎠᎧᏅᎢ) [raven]
ᎠᎧᏆᎸᏂᎭ,slapping it. (ᎠᎧᏆᎸᏂᎭ) [raven]
ᏥᎦᏆᎸᏂᎠ,slapping it. (ᎠᎧᏆᎸᏂᎭ) [raven]
ᎤᎧᏆᎸᏂᎸᎢ,slapping it. (ᎠᎧᏆᎸᏂᎭ) [raven]
ᎠᎧᏆᎸᏂᎰᎢ,slapping it. (ᎠᎧᏆᎸᏂᎭ) [raven]
ᎯᎧᏆᎸᏣ,slapping it. (ᎠᎧᏆᎸᏂᎭ) [raven]
ᎤᎧᏆᎸᏂᏍᏗ,slapping it. (ᎠᎧᏆᎸᏂᎭ) [raven]
ᎠᎧᏍᎨᏂ,Hip. (ᎠᎧᏍᎨᏂ) [raven]
ᏗᎧᏍᎨᏂ,Hip. (ᎠᎧᏍᎨᏂ) [raven]
ᏥᎧᏍᎨᏂ,Hip. (ᎠᎧᏍᎨᏂ) [raven]
ᏗᏥᎧᏍᎨᏂ,Hip. (ᎠᎧᏍᎨᏂ) [raven]
ᎠᎧᏎᏍᏗᎭ,watching. (ᎠᎧᏎᏍᏗᎭ) [raven]
ᎦᎧᏎᏍᏗᎭ,watching. (ᎠᎧᏎᏍᏗᎭ) [raven]
ᎤᎧᏎᏍᏓᏅᎢ,watching. (ᎠᎧᏎᏍᏗᎭ) [raven]
ᎠᎧᏎᏍᏗᏍᎪᎢ,watching. (ᎠᎧᏎᏍᏗᎭ) [raven]
ᎭᎧᏎᏍᏓ,watching. (ᎠᎧᏎᏍᏗᎭ) [raven]
ᎤᎧᏎᏍᏙᏗ,watching. (ᎠᎧᏎᏍᏗᎭ) [raven]
ᎠᎧᏘᎭ,peeking. (ᎠᎧᏘᎭ) [raven]
ᎦᎧᏗᎭ,peeking. (ᎠᎧᏘᎭ) [raven]
ᎤᎧᏔᏅᎢ,peeking. (ᎠᎧᏘᎭ) [raven]
ᎠᎧᏘᏍᎪᎢ,peeking. (ᎠᎧᏘᎭ) [raven]
ᎭᎧᏔ,peeking. (ᎠᎧᏘᎭ) [raven]
ᎤᎧᏙᏗ,peeking. (ᎠᎧᏘᎭ) [raven]
ᎠᎧᏲᏍᎦ,drying out. (ᎠᎧᏲᏍᎦ) [raven]
ᏥᎧᏲᏍᎦ,drying out. (ᎠᎧᏲᏍᎦ) [raven]
ᎤᎧᏲᏒᎢ,drying out. (ᎠᎧᏲᏍᎦ) [raven]
ᎠᎧᏲᏍᎪᎢ,drying out. (ᎠᎧᏲᏍᎦ) [raven]
ᎯᎧᏲᎯ,drying out. (ᎠᎧᏲᏍᎦ) [raven]
ᎤᎧᏲᎯᏍᏗ,drying out. (ᎠᎧᏲᏍᎦ) [raven]
ᎠᎧᏲᏗᎭ,drying it. (ᎠᎧᏲᏗᎭ) [raven]
ᏥᎧᏲᏗᎭ,drying it. (ᎠᎧᏲᏗᎭ) [raven]
ᎤᎧᏲᏔᏅᎢ,drying it. (ᎠᎧᏲᏗᎭ) [raven]
ᎠᎧᏲᏗᏍᎪᎢ,drying it. (ᎠᎧᏲᏗᎭ) [raven]
ᎯᎧᏲᏓ,drying it. (ᎠᎧᏲᏗᎭ) [raven]
ᎤᎧᏲᏙᏗ,drying it. (ᎠᎧᏲᏗᎭ) [raven]
ᎠᎧᏲᏗᎭ,drying it out.; preserving it. (ᎠᎧᏲᏗᎭ) [raven]
ᏥᎧᏲᏗᎭ,drying it out.; preserving it. (ᎠᎧᏲᏗᎭ) [raven]
ᎤᎧᏲᏔᏅᎢ,drying it out.; preserving it. (ᎠᎧᏲᏗᎭ) [raven]
ᎠᎧᏲᏗᏍᎪᎢ,drying it out.; preserving it. (ᎠᎧᏲᏗᎭ) [raven]
ᎯᎧᏲᏓ,drying it out.; preserving it. (ᎠᎧᏲᏗᎭ) [raven]
ᎤᎧᏲᏙᏗ,drying it out.; preserving it. (ᎠᎧᏲᏗᎭ) [raven]
ᎠᎨᎯ,chasing. (ᎠᎨᎯ) [raven]
ᏥᎨᎯ,chasing. (ᎠᎨᎯ) [raven]
ᎤᎨᎮᏒᎢ,chasing. (ᎠᎨᎯ) [raven]
ᎠᎨᏐᎢ,chasing. (ᎠᎨᎯ) [raven]
ᎯᎨᎱᎦ,chasing. (ᎠᎨᎯ) [raven]
ᎤᎨᎲᏍᏗ,chasing. (ᎠᎨᎯ) [raven]
ᎠᎨᏯ,flowing. (ᎠᎨᏯ) [raven]
ᏥᎨᏯ,flowing. (ᎠᎨᏯ) [raven]
ᎤᎨᏴᏒᎢ,flowing. (ᎠᎨᏯ) [raven]
ᎠᎨᏲᎢ,flowing. (ᎠᎨᏯ) [raven]
ᎯᎨᏯ,flowing. (ᎠᎨᏯ) [raven]
ᎤᎨᏴᏍᏗ,flowing. (ᎠᎨᏯ) [raven]
ᎠᎨᏯ,Woman. (ᎠᎨᏯ) [raven]
ᏥᎨᏯ,Woman. (ᎠᎨᏯ) [raven]
ᎠᎨᏯᏗᎭ,refusing to give him. (ᎠᎨᏯᏗᎭ) [raven]
ᏥᎨᏯᏗᎭ,refusing to give him. (ᎠᎨᏯᏗᎭ) [raven]
ᎤᎨᏯᏔᏅᎢ,refusing to give him. (ᎠᎨᏯᏗᎭ) [raven]
ᎠᎨᏯᏗᏍᎪᎢ,refusing to give him. (ᎠᎨᏯᏗᎭ) [raven]
ᎯᎨᏯᏓ,refusing to give him. (ᎠᎨᏯᏗᎭ) [raven]
ᎤᎨᏯᏙᏗ,refusing to give him. (ᎠᎨᏯᏗᎭ) [raven]
ᎠᎩᎠ,picking up something solid.; getting.; obtaining. (ᎠᎩᎠ) [raven]
ᏥᎩᎠ,picking up something solid.; getting.; obtaining. (ᎠᎩᎠ) [raven]
ᎤᎩᏒᎢ,picking up something solid.; getting.; obtaining. (ᎠᎩᎠ) [raven]
ᎠᎩᏍᎪᎢ,picking up something solid.; getting.; obtaining. (ᎠᎩᎠ) [raven]
ᎯᎩ,picking up something solid.; getting.; obtaining. (ᎠᎩᎠ) [raven]
ᎤᎩᏍᏗ,picking up something solid.; getting.; obtaining. (ᎠᎩᎠ) [raven]
ᎠᎩᎠ,eating something solid. (ᎠᎩᎠ) [raven]
ᏥᎩᎠ,eating something solid. (ᎠᎩᎠ) [raven]
ᎤᎬᎢ,eating something solid. (ᎠᎩᎠ) [raven]
ᎠᎩᏍᎪᎢ,eating something solid. (ᎠᎩᎠ) [raven]
ᎯᎦ,eating something solid. (ᎠᎩᎠ) [raven]
ᎤᎩᏍᏗ,eating something solid. (ᎠᎩᎠ) [raven]
ᎠᎩᎡᎭ,taking something solid from him. (ᎠᎩᎡᎭ) [raven]
ᏥᎩᎡᎠ,taking something solid from him. (ᎠᎩᎡᎭ) [raven]
ᎤᎩᎡᎸᎢ,taking something solid from him. (ᎠᎩᎡᎭ) [raven]
ᎠᎩᎡᎰᎢ,taking something solid from him. (ᎠᎩᎡᎭ) [raven]
ᎯᎩᎢ,taking something solid from him. (ᎠᎩᎡᎭ) [raven]
ᎤᎩᎡᏗ,taking something solid from him. (ᎠᎩᎡᎭ) [raven]
ᎠᎩᎵᎩᎠ,removing an animal from rsur. (ᎠᎩᎵᎩᎠ) [raven]
ᏥᎩᎵᎩᎠ,removing an animal from rsur. (ᎠᎩᎵᎩᎠ) [raven]
ᎤᎩᎵᎩᏒᎢ,removing an animal from rsur. (ᎠᎩᎵᎩᎠ) [raven]
ᎠᎩᎵᎩᏍᎪᎢ,removing an animal from rsur. (ᎠᎩᎵᎩᎠ) [raven]
ᎯᎩᎵᎩ,removing an animal from rsur. (ᎠᎩᎵᎩᎠ) [raven]
ᎤᎩᎵᎩᏍᏗ,removing an animal from rsur. (ᎠᎩᎵᎩᎠ) [raven]
ᎠᎩᎵᏲᎦ,suffering. (ᎠᎩᎵᏲᎦ) [raven]
ᏥᎩᎵᏲᎦ,suffering. (ᎠᎩᎵᏲᎦ) [raven]
ᎤᎩᎵᏲᏨᎢ,suffering. (ᎠᎩᎵᏲᎦ) [raven]
ᎠᎩᎵᏲᎪᎢ,suffering. (ᎠᎩᎵᏲᎦ) [raven]
ᎯᎩᎵᏲᎩ,suffering. (ᎠᎩᎵᏲᎦ) [raven]
ᎤᎩᎵᏲᎢᏍᏗ,suffering. (ᎠᎩᎵᏲᎦ) [raven]
ᎠᎩᎸᎥᏍᎦ,getting onto it.; getting into it.; mounting it. (ᎠᎩᎸᎥᏍᎦ) [raven]
ᎦᎩᎸᎥᏍᎦ,getting onto it.; getting into it.; mounting it. (ᎠᎩᎸᎥᏍᎦ) [raven]
ᎤᎩᎸᏅᎢ,getting onto it.; getting into it.; mounting it. (ᎠᎩᎸᎥᏍᎦ) [raven]
ᎠᎩᎸᎥᏍᎪᎢ,getting onto it.; getting into it.; mounting it. (ᎠᎩᎸᎥᏍᎦ) [raven]
ᎭᎩᎸᎥᎦ,getting onto it.; getting into it.; mounting it. (ᎠᎩᎸᎥᏍᎦ) [raven]
ᎤᎩᎸᏗ,getting onto it.; getting into it.; mounting it. (ᎠᎩᎸᎥᏍᎦ) [raven]
ᎠᎩᏍᎦ,swallowing. (ᎠᎩᏍᎦ) [raven]
ᏥᎩᏍᎦ,swallowing. (ᎠᎩᏍᎦ) [raven]
ᎤᎩᏒᎢ,swallowing. (ᎠᎩᏍᎦ) [raven]
ᎠᎩᏍᎪᎢ,swallowing. (ᎠᎩᏍᎦ) [raven]
ᎯᎩᎯ,swallowing. (ᎠᎩᏍᎦ) [raven]
ᎤᎩᎯᏍᏗ,swallowing. (ᎠᎩᏍᎦ) [raven]
ᎠᎩᏍᏙᎠ,chewing. (ᎠᎩᏍᏙᎠ) [raven]
ᏥᎩᏍᏙᎠ,chewing. (ᎠᎩᏍᏙᎠ) [raven]
ᎤᎩᏍᏙᎥᎢ,chewing. (ᎠᎩᏍᏙᎠ) [raven]
ᎠᎩᏍᏙᏍᎪᎢ,chewing. (ᎠᎩᏍᏙᎠ) [raven]
ᎯᎩᏍᏙᏣ,chewing. (ᎠᎩᏍᏙᎠ) [raven]
ᎤᎩᏍᏙᏍᏗ,chewing. (ᎠᎩᏍᏙᎠ) [raven]
ᎠᎩᏏ,fetching something solid. (ᎠᎩᏏ) [raven]
ᏥᎩᏏ,fetching something solid. (ᎠᎩᏏ) [raven]
ᎤᎩᏎᏒᎢ,fetching something solid. (ᎠᎩᏏ) [raven]
ᎠᎩᏎᎪᎢ,fetching something solid. (ᎠᎩᏏ) [raven]
ᎯᎩᏑᎦ,fetching something solid. (ᎠᎩᏏ) [raven]
ᎤᎩᏒᏍᏗ,fetching something solid. (ᎠᎩᏏ) [raven]
ᎠᎩᏯᎶᏘᎭ,Overeat. (ᎠᎩᏯᎶᏘᎭ) [raven]
ᎠᎪᎲᏍᎦ,It is burning. (ᎠᎪᎲᏍᎦ) [raven]
ᎤᎪᏅᎢ,It is burning. (ᎠᎪᎲᏍᎦ) [raven]
ᎠᎪᎲᏍᎪᎢ,It is burning. (ᎠᎪᎲᏍᎦ) [raven]
ᏩᎪᎲᎦ,It is burning. (ᎠᎪᎲᏍᎦ) [raven]
ᎤᎪᎲᏍᏗ,It is burning. (ᎠᎪᎲᏍᎦ) [raven]
ᎠᎪᎲᏍᎦ,It is burning up. (ᎠᎪᎲᏍᎦ) [raven]
ᎤᎪᏅᎢ,It is burning up. (ᎠᎪᎲᏍᎦ) [raven]
ᎠᎪᎲᏍᎪᎢ,It is burning up. (ᎠᎪᎲᏍᎦ) [raven]
ᏩᎪᎾ,It is burning up. (ᎠᎪᎲᏍᎦ) [raven]
ᎤᎪᎲᏍᏗ,It is burning up. (ᎠᎪᎲᏍᎦ) [raven]
ᎠᎪᎲᏍᏗᎭ,burning it. (ᎠᎪᎲᏍᏗᎭ) [raven]
ᎦᎪᎥᏍᏗᎭ,burning it. (ᎠᎪᎲᏍᏗᎭ) [raven]
ᎤᎪᎲᏍᏓᏅᎢ,burning it. (ᎠᎪᎲᏍᏗᎭ) [raven]
ᎠᎪᎲᏍᏗᏍᎪᎢ,burning it. (ᎠᎪᎲᏍᏗᎭ) [raven]
ᎭᎪᎲᏍᏓ,burning it. (ᎠᎪᎲᏍᏗᎭ) [raven]
ᎤᎪᎲᏍᏚᏗ,burning it. (ᎠᎪᎲᏍᏗᎭ) [raven]
ᎠᎪᎵᏰᎠ,reading.; studying.; examining. (ᎠᎪᎵᏰᎠ) [raven]
ᏥᎪᎵᏰᎠ,reading.; studying.; examining. (ᎠᎪᎵᏰᎠ) [raven]
ᎤᎪᎵᏰᎥᎢ,reading.; studying.; examining. (ᎠᎪᎵᏰᎠ) [raven]
ᎠᎪᎵᏰᏍᎪᎢ,reading.; studying.; examining. (ᎠᎪᎵᏰᎠ) [raven]
ᎯᎪᎵᏯ,reading.; studying.; examining. (ᎠᎪᎵᏰᎠ) [raven]
ᎤᎪᎵᏰᏗ,reading.; studying.; examining. (ᎠᎪᎵᏰᎠ) [raven]
ᎠᎪᎸᎠ,going then turning and coming back. (ᎠᎪᎸᎠ) [raven]
ᎦᎪᎸᎠ,going then turning and coming back. (ᎠᎪᎸᎠ) [raven]
ᎤᎪᎸᏒᎢ,going then turning and coming back. (ᎠᎪᎸᎠ) [raven]
ᎠᎪᎸᏍᎪᎢ,going then turning and coming back. (ᎠᎪᎸᎠ) [raven]
ᎭᎪᎸᎾ,going then turning and coming back. (ᎠᎪᎸᎠ) [raven]
ᎤᎪᎸᏍᏗ,going then turning and coming back. (ᎠᎪᎸᎠ) [raven]
ᎠᎪᎸᎠ,turning it around. (ᎠᎪᎸᎠ) [raven]
ᏥᎪᎸᎠ,turning it around. (ᎠᎪᎸᎠ) [raven]
ᎤᎪᎸᏒᎢ,turning it around. (ᎠᎪᎸᎠ) [raven]
ᎠᎪᎸᏍᎪᎢ,turning it around. (ᎠᎪᎸᎠ) [raven]
ᎯᎪᎸᎾ,turning it around. (ᎠᎪᎸᎠ) [raven]
ᎤᎪᎸᏍᏗ,turning it around. (ᎠᎪᎸᎠ) [raven]
ᎠᎪᎾ,Starvation. (ᎠᎪᎾ) [raven]
ᎠᎪᏍᎩᏍᏗᎭ,elbowing. (ᎠᎪᏍᎩᏍᏗᎭ) [raven]
ᏥᏯᎪᏍᎩᏍᏗᎭ,elbowing. (ᎠᎪᏍᎩᏍᏗᎭ) [raven]
ᎤᎪᏍᎩᏍᏓᏅᎢ,elbowing. (ᎠᎪᏍᎩᏍᏗᎭ) [raven]
ᎠᎪᏍᎩᏍᏗᏍᎪᎢ,elbowing. (ᎠᎪᏍᎩᏍᏗᎭ) [raven]
ᎯᏯᎪᏍᎩᏍᏓ,elbowing. (ᎠᎪᏍᎩᏍᏗᎭ) [raven]
ᎤᎪᏍᎩᏗ,elbowing. (ᎠᎪᏍᎩᏍᏗᎭ) [raven]
ᎠᎪᏍᏓᎩᏍᏗ,Lettuce.; Genus: L. Sativa. (ᎠᎪᏍᏓᎩᏍᏗ) [raven]
ᎠᎪᏍᏗ,Raw.; Unripe. (ᎠᎪᏍᏗ) [raven]
